rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__eta,param_model__gamma,param_model__lambda,params,split0_test_score,split0_train_score
10,0.7257085020242915,0.0,0.7291824854467224,0.0,0.9923443794250488,0.0,0.003989696502685547,0.0,0.1,100,1,"{'model__eta': 0.1, 'model__gamma': 100, 'model__lambda': 1}",0.7257085020242915,0.7291824854467224
10,0.7257085020242915,0.0,0.7291824854467224,0.0,1.0172770023345947,0.0,0.002991914749145508,0.0,0.1,100,10,"{'model__eta': 0.1, 'model__gamma': 100, 'model__lambda': 10}",0.7257085020242915,0.7291824854467224
25,0.7246963562753036,0.0,0.7484181219944318,0.0,1.334427833557129,0.0,0.0029921531677246094,0.0,0.0001,10,0.0001,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 0.0001}",0.7246963562753036,0.7484181219944318
25,0.7246963562753036,0.0,0.7484181219944318,0.0,1.0112931728363037,0.0,0.002991914749145508,0.0,0.0001,10,0.001,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 0.001}",0.7246963562753036,0.7484181219944318
25,0.7246963562753036,0.0,0.7484181219944318,0.0,1.0023181438446045,0.0,0.003989458084106445,0.0,0.0001,10,0.01,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 0.01}",0.7246963562753036,0.7484181219944318
25,0.7246963562753036,0.0,0.7484181219944318,0.0,1.0521838665008545,0.0,0.004987955093383789,0.0,0.0001,10,0.1,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 0.1}",0.7246963562753036,0.7484181219944318
25,0.7246963562753036,0.0,0.7456340167046316,0.0,1.0412132740020752,0.0,0.003988742828369141,0.0,0.0001,10,1,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 1}",0.7246963562753036,0.7456340167046316
25,0.7246963562753036,0.0,0.7532270311313591,0.0,0.9354958534240723,0.0,0.005984306335449219,0.0,1,0,10000,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 10000}",0.7246963562753036,0.7532270311313591
31,0.7236842105263158,0.0,0.7451278157428499,0.0,1.005309820175171,0.0,0.003988981246948242,0.0,0.001,10,1,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 1}",0.7236842105263158,0.7451278157428499
31,0.7236842105263158,0.0,0.7939762085547962,0.0,1.0222647190093994,0.0,0.004986763000488281,0.0,0.01,0,1,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 1}",0.7236842105263158,0.7939762085547962
31,0.7236842105263158,0.0,0.7365223993925588,0.0,0.9913465976715088,0.0,0.0029921531677246094,0.0,0.01,10,100,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 100}",0.7236842105263158,0.7365223993925588
31,0.7236842105263158,0.0,0.7544925335358137,0.0,0.8946056365966797,0.0,0.004986763000488281,0.0,0.1,10,0.1,"{'model__eta': 0.1, 'model__gamma': 10, 'model__lambda': 0.1}",0.7236842105263158,0.7544925335358137
31,0.7236842105263158,0.0,0.7428499114148317,0.0,0.983367919921875,0.0,0.002991914749145508,0.0,0.1,10,100,"{'model__eta': 0.1, 'model__gamma': 10, 'model__lambda': 100}",0.7236842105263158,0.7428499114148317
31,0.7236842105263158,0.0,0.7334851936218679,0.0,1.0172772407531738,0.0,0.002992391586303711,0.0,1,10,100,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 100}",0.7236842105263158,0.7334851936218679
37,0.7226720647773279,0.0,0.7537332320931411,0.0,1.10304856300354,0.0,0.002992391586303711,0.0,0.001,10,0.0001,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 0.0001}",0.7226720647773279,0.7537332320931411
37,0.7226720647773279,0.0,0.7537332320931411,0.0,1.1190059185028076,0.0,0.003989219665527344,0.0,0.001,10,0.001,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 0.001}",0.7226720647773279,0.7537332320931411
37,0.7226720647773279,0.0,0.75348013161225,0.0,1.0651488304138184,0.0,0.003989458084106445,0.0,0.001,10,0.01,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 0.01}",0.7226720647773279,0.75348013161225
37,0.7226720647773279,0.0,0.7496836243988864,0.0,1.0382213592529297,0.0,0.004987001419067383,0.0,0.001,10,0.1,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 0.1}",0.7226720647773279,0.7496836243988864
37,0.7226720647773279,0.0,0.7428499114148317,0.0,1.0003232955932617,0.0,0.003989219665527344,0.0,0.01,10,10,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 10}",0.7226720647773279,0.7428499114148317
37,0.7226720647773279,0.0,0.7562642369020501,0.0,0.9654154777526855,0.0,0.005984067916870117,0.0,0.1,0,1000,"{'model__eta': 0.1, 'model__gamma': 0, 'model__lambda': 1000}",0.7226720647773279,0.7562642369020501
37,0.7226720647773279,0.0,0.7438623133383953,0.0,0.9354958534240723,0.0,0.002991914749145508,0.0,0.1,10,10,"{'model__eta': 0.1, 'model__gamma': 10, 'model__lambda': 10}",0.7226720647773279,0.7438623133383953
37,0.7226720647773279,0.0,0.7352568969881043,0.0,0.9714000225067139,0.0,0.0029926300048828125,0.0,0.1,10,1000,"{'model__eta': 0.1, 'model__gamma': 10, 'model__lambda': 1000}",0.7226720647773279,0.7352568969881043
37,0.7226720647773279,0.0,0.7317134902556315,0.0,1.0332353115081787,0.0,0.003989219665527344,0.0,1,10,1000,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 1000}",0.7226720647773279,0.7317134902556315
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9793782234191895,0.0,0.003989219665527344,0.0,0.0001,10,100,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 100}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.932504415512085,0.0,0.002991914749145508,0.0,0.0001,10,1000,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.8686749935150146,0.0,0.003989219665527344,0.0,0.0001,10,10000,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 10000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9803757667541504,0.0,0.0029926300048828125,0.0,0.0001,100,100,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 100}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9584343433380127,0.0,0.0029916763305664062,0.0,0.0001,100,1000,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9773838520050049,0.0,0.0029921531677246094,0.0,0.001,10,100,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 100}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9604289531707764,0.0,0.002992391586303711,0.0,0.001,10,1000,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.878648042678833,0.0,0.002992391586303711,0.0,0.001,10,10000,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 10000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.0721304416656494,0.0,0.0029921531677246094,0.0,0.001,100,0.0001,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 0.0001}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.0432066917419434,0.0,0.003989458084106445,0.0,0.001,100,0.001,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 0.001}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.0272512435913086,0.0,0.002991914749145508,0.0,0.001,100,0.01,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 0.01}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.2815699577331543,0.0,0.002992391586303711,0.0,0.001,100,0.1,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 0.1}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.2376880645751953,0.0,0.002991914749145508,0.0,0.001,100,1,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 1}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9923441410064697,0.0,0.0029916763305664062,0.0,0.001,100,10,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 10}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9793784618377686,0.0,0.0029921531677246094,0.0,0.001,100,100,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 100}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9095661640167236,0.0,0.002992391586303711,0.0,0.001,100,1000,"{'model__eta': 0.001, 'model__gamma': 100, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9444713592529297,0.0,0.002991914749145508,0.0,0.01,10,1000,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9185419082641602,0.0,0.0029921531677246094,0.0,0.01,10,10000,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 10000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9464669227600098,0.0,0.0029916763305664062,0.0,0.01,100,1000,"{'model__eta': 0.01, 'model__gamma': 100, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.7428499114148317,0.0,0.9554429054260254,0.0,0.005984067916870117,0.0,0.1,0,10000,"{'model__eta': 0.1, 'model__gamma': 0, 'model__lambda': 10000}",0.7216599190283401,0.7428499114148317
46,0.7216599190283401,0.0,0.7537332320931411,0.0,0.9564406871795654,0.0,0.003989219665527344,0.0,0.1,10,1,"{'model__eta': 0.1, 'model__gamma': 10, 'model__lambda': 1}",0.7216599190283401,0.7537332320931411
46,0.7216599190283401,0.0,0.730194887370286,0.0,0.9225308895111084,0.0,0.0019948482513427734,0.0,0.1,10,10000,"{'model__eta': 0.1, 'model__gamma': 10, 'model__lambda': 10000}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.1748557090759277,0.0,0.001994609832763672,0.0,1,100,100,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 100}",0.7216599190283401,0.730194887370286
46,0.7216599190283401,0.0,0.730194887370286,0.0,1.055175542831421,0.0,0.0029921531677246094,0.0,1,100,1000,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 1000}",0.7216599190283401,0.730194887370286
70,0.7206477732793523,0.0,0.7729688686408505,0.0,0.9664132595062256,0.0,0.004986286163330078,0.0,0.001,0,10,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 10}",0.7206477732793523,0.7729688686408505
70,0.7206477732793523,0.0,0.7544925335358137,0.0,1.0322370529174805,0.0,0.003989458084106445,0.0,0.01,0,100,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 100}",0.7206477732793523,0.7544925335358137
70,0.7206477732793523,0.0,0.9159706403442166,0.0,0.9654157161712646,0.0,0.006982088088989258,0.0,0.1,0,0.001,"{'model__eta': 0.1, 'model__gamma': 0, 'model__lambda': 0.001}",0.7206477732793523,0.9159706403442166
70,0.7206477732793523,0.0,0.801063022019742,0.0,0.988353967666626,0.0,0.005984306335449219,0.0,0.1,0,100,"{'model__eta': 0.1, 'model__gamma': 0, 'model__lambda': 100}",0.7206477732793523,0.801063022019742
74,0.7196356275303644,0.0,0.7420906099721589,0.0,0.9614272117614746,0.0,0.003989696502685547,0.0,0.0001,10,10,"{'model__eta': 0.0001, 'model__gamma': 10, 'model__lambda': 10}",0.7196356275303644,0.7420906099721589
74,0.7196356275303644,0.0,0.7471526195899773,0.0,0.9983279705047607,0.0,0.004987239837646484,0.0,0.01,10,0.1,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 0.1}",0.7196356275303644,0.7471526195899773
74,0.7196356275303644,0.0,0.9015439129334346,0.0,0.9344990253448486,0.0,0.01296544075012207,0.0,0.1,0,0.1,"{'model__eta': 0.1, 'model__gamma': 0, 'model__lambda': 0.1}",0.7196356275303644,0.9015439129334346
77,0.7186234817813765,0.0,0.7565173373829411,0.0,1.0372235774993896,0.0,0.004986763000488281,0.0,0.01,0,1000,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 1000}",0.7186234817813765,0.7565173373829411
77,0.7186234817813765,0.0,0.7474057200708683,0.0,1.017277717590332,0.0,0.004986286163330078,0.0,0.01,10,0.0001,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 0.0001}",0.7186234817813765,0.7474057200708683
77,0.7186234817813765,0.0,0.7474057200708683,0.0,1.0212666988372803,0.0,0.003988981246948242,0.0,0.01,10,0.001,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 0.001}",0.7186234817813765,0.7474057200708683
77,0.7186234817813765,0.0,0.7466464186281954,0.0,0.9903485774993896,0.0,0.003989696502685547,0.0,0.01,10,1,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 1}",0.7186234817813765,0.7466464186281954
77,0.7186234817813765,0.0,0.7342444950645406,0.0,0.9584345817565918,0.0,0.0029916763305664062,0.0,1,10,10,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 10}",0.7186234817813765,0.7342444950645406
82,0.7176113360323887,0.0,0.7674006580612504,0.0,1.0013208389282227,0.0,0.0049860477447509766,0.0,0.0001,0,1000,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 1000}",0.7176113360323887,0.7674006580612504
82,0.7176113360323887,0.0,0.7674006580612504,0.0,0.9554426670074463,0.0,0.003989696502685547,0.0,0.001,0,1000,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 1000}",0.7176113360323887,0.7674006580612504
82,0.7176113360323887,0.0,0.7423437104530498,0.0,0.9853627681732178,0.0,0.0029914379119873047,0.0,0.001,10,10,"{'model__eta': 0.001, 'model__gamma': 10, 'model__lambda': 10}",0.7176113360323887,0.7423437104530498
82,0.7176113360323887,0.0,0.7954948114401418,0.0,1.023261547088623,0.0,0.00498652458190918,0.0,0.01,0,0.0001,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 0.0001}",0.7176113360323887,0.7954948114401418
82,0.7176113360323887,0.0,0.7927107061503417,0.0,0.9993257522583008,0.0,0.0049860477447509766,0.0,0.01,0,0.01,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 0.01}",0.7176113360323887,0.7927107061503417
82,0.7176113360323887,0.0,0.7932169071121236,0.0,1.001319408416748,0.0,0.004987239837646484,0.0,0.01,0,0.1,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 0.1}",0.7176113360323887,0.7932169071121236
82,0.7176113360323887,0.0,0.7785370792204506,0.0,1.007303237915039,0.0,0.00598454475402832,0.0,0.01,0,10,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 10}",0.7176113360323887,0.7785370792204506
89,0.7165991902834008,0.0,0.7952417109592508,0.0,1.0332350730895996,0.0,0.005984067916870117,0.0,0.01,0,0.001,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 0.001}",0.7165991902834008,0.7952417109592508
89,0.7165991902834008,0.0,0.7555049354593774,0.0,0.949458122253418,0.0,0.003989458084106445,0.0,0.01,0,10000,"{'model__eta': 0.01, 'model__gamma': 0, 'model__lambda': 10000}",0.7165991902834008,0.7555049354593774
89,0.7165991902834008,0.0,0.7468995191090863,0.0,0.9684090614318848,0.0,0.003988742828369141,0.0,0.01,10,0.01,"{'model__eta': 0.01, 'model__gamma': 10, 'model__lambda': 0.01}",0.7165991902834008,0.7468995191090863
92,0.715587044534413,0.0,0.7560111364211592,0.0,1.1030478477478027,0.0,0.003989219665527344,0.0,0.0001,0,10000,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 10000}",0.715587044534413,0.7560111364211592
92,0.715587044534413,0.0,0.7737281700835231,0.0,1.0102956295013428,0.0,0.005983829498291016,0.0,0.001,0,0.1,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 0.1}",0.715587044534413,0.7737281700835231
92,0.715587044534413,0.0,0.7560111364211592,0.0,0.9145512580871582,0.0,0.003988981246948242,0.0,0.001,0,10000,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 10000}",0.715587044534413,0.7560111364211592
92,0.715587044534413,0.0,0.9245760566945077,0.0,1.017277479171753,0.0,0.00598454475402832,0.0,0.1,0,0.01,"{'model__eta': 0.1, 'model__gamma': 0, 'model__lambda': 0.01}",0.715587044534413,0.9245760566945077
92,0.715587044534413,0.0,0.9896228802834726,0.0,1.0481946468353271,0.0,0.006981372833251953,0.0,1,0,100,"{'model__eta': 1, 'model__gamma': 0, 'model__lambda': 100}",0.715587044534413,0.9896228802834726
92,0.715587044534413,0.0,0.7567704378638319,0.0,0.9165472984313965,0.0,0.0029921531677246094,0.0,1,10,1,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 1}",0.715587044534413,0.7567704378638319
98,0.7145748987854251,0.0,0.7284231840040496,0.0,1.019272804260254,0.0,0.00399017333984375,0.0,0.0001,100,0.0001,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 0.0001}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,1.00331449508667,0.0,0.003989696502685547,0.0,0.0001,100,0.001,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 0.001}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9953362941741943,0.0,0.004986763000488281,0.0,0.0001,100,0.01,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 0.01}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,1.0043129920959473,0.0,0.0029916763305664062,0.0,0.0001,100,0.1,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 0.1}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9923439025878906,0.0,0.0029916763305664062,0.0,0.0001,100,1,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 1}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9604289531707764,0.0,0.003989219665527344,0.0,0.0001,100,10,"{'model__eta': 0.0001, 'model__gamma': 100, 'model__lambda': 10}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7570235383447228,0.0,0.9684081077575684,0.0,0.003989219665527344,0.0,0.001,0,100,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 100}",0.7145748987854251,0.7570235383447228
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9454696178436279,0.0,0.003989219665527344,0.0,1,100,0.0001,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 0.0001}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9634215831756592,0.0,0.002991914749145508,0.0,1,100,0.001,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 0.001}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9424769878387451,0.0,0.001994609832763672,0.0,1,100,0.01,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 0.01}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,0.9594326019287109,0.0,0.0029914379119873047,0.0,1,100,0.1,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 0.1}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,1.0491931438446045,0.0,0.0049855709075927734,0.0,1,100,1,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 1}",0.7145748987854251,0.7284231840040496
98,0.7145748987854251,0.0,0.7284231840040496,0.0,1.0970635414123535,0.0,0.00399017333984375,0.0,1,100,10,"{'model__eta': 1, 'model__gamma': 100, 'model__lambda': 10}",0.7145748987854251,0.7284231840040496
111,0.7135627530364372,0.0,0.7739812705644142,0.0,1.0581679344177246,0.0,0.003989458084106445,0.0,0.001,0,0.0001,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 0.0001}",0.7135627530364372,0.7739812705644142
111,0.7135627530364372,0.0,0.7739812705644142,0.0,1.0362262725830078,0.0,0.004986763000488281,0.0,0.001,0,0.001,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 0.001}",0.7135627530364372,0.7739812705644142
111,0.7135627530364372,0.0,0.774234371045305,0.0,1.0222644805908203,0.0,0.00498652458190918,0.0,0.001,0,0.01,"{'model__eta': 0.001, 'model__gamma': 0, 'model__lambda': 0.01}",0.7135627530364372,0.774234371045305
114,0.7115384615384616,0.0,0.7734750696026322,0.0,0.9893515110015869,0.0,0.007978439331054688,0.0,0.0001,0,10,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 10}",0.7115384615384616,0.7734750696026322
114,0.7115384615384616,0.0,0.7767653758542141,0.0,0.8995919227600098,0.0,0.006982326507568359,0.0,1,10,0.0001,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 0.0001}",0.7115384615384616,0.7767653758542141
114,0.7115384615384616,0.0,0.7767653758542141,0.0,0.9315071105957031,0.0,0.003988981246948242,0.0,1,10,0.001,"{'model__eta': 1, 'model__gamma': 10, 'model__lambda': 0.001}",0.7115384615384616,0.7767653758542141
117,0.7105263157894737,0.0,0.7613262465198684,0.0,1.047196388244629,0.0,0.0039899349212646484,0.0,0.0001,0,0.0001,"{'model__eta': 0.0001, 'model__gamma': 0, 'model__lambda': 0.0001}",0.7105263157894737,0.7613262465198684
